site,elevation,focal.species,background.species,pair,origin.focal,origin.background,origin.pair,type,surv.int,surv.slope,surv.sd.global,n.survival,growth.int,growth.slope,growth.slope.qudratic,growth.sd.global,n.growth,growth.sd,growth.sd.int,growth.sd.slope,n.growth.sd,flowering.int,flowering.slope,flowering.sd.global,n.flowering,fecundity.int,fecundity.slope,fecundity.sd.global,n.fecundity,germination.prob,germination.sd.global,n.germination,establishment.funiche.int,establishment.funiche.sd.global,n.establishment.funiche,establishment.comp.int,establishment.comp.sd.global,n.establishment.comp,seedling.size.mean,seedling.size.sd,n.seedling.size,L,U,n.size.range,pgr,comment,bootstrap
Les Posses,890,Daca,Sapr,NA,Lowland,Lowland,Lowland_Lowland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Les Posses,890,Daca,none,yes,Lowland,None,None,None,-1.11309994,-0.970788128,0.877921373,17,3.618894313,0.509885276,NA,1.308731573,9,1.652806314,NA,NA,NA,-5.836832219,4.285837088,NA,19,5.937738911,0.978862021,NA,5,0.055,NA,0,20,NA,0,16.56606842,NA,0,-2.884157614,0.893370379,49,-4.448166437,3.682124937,19,10.38740734,NA,0
Solalex,1400,Daca,Anal,yes,Lowland,Highland,Lowland_Highland,Novel,-1.078870911,-0.58688305,0.877921373,16,2.322529135,0.509885276,NA,1.308731573,8,2.242622376,NA,NA,NA,-1.894426008,4.285837088,NA,19,5.201448623,0.978862021,NA,4,0.12,NA,0,20,NA,0,0.510825624,NA,6,-2.884157614,0.893370379,49,-4.448166437,2.756355461,19,4.183902409,NA,0
Solalex,1400,Daca,Armo,NA,Lowland,Highland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Daca,Asal,yes,Lowland,Highland,Lowland_Highland,Novel,-0.503027839,-0.58688305,0.877921373,21,0.403751735,0.509885276,NA,1.308731573,17,0.859388197,NA,NA,NA,-1.288980675,4.285837088,NA,26,5.201448623,0.978862021,NA,3,0.12,NA,0,20,NA,0,0.510825624,NA,0,-2.884157614,0.893370379,49,-4.448166437,1.544414487,26,1.900011961,NA,0
Solalex,1400,Daca,Plal,NA,Lowland,Highland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Daca,Poal,yes,Lowland,Highland,Lowland_Highland,Novel,0.095315809,-0.58688305,0.877921373,24,2.519486032,0.509885276,NA,1.308731573,14,1.017267179,NA,NA,NA,-4.176980135,4.285837088,NA,24,5.201448623,0.978862021,NA,7,0.12,NA,0,20,NA,0,0.510825624,NA,4,-2.884157614,0.893370379,49,-4.448166437,4.235793154,24,7.404490555,NA,0
Solalex,1400,Daca,Seca,NA,Lowland,Highland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Daca,Trba,NA,Lowland,Highland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Daca,Brer,NA,Lowland,Lowland,Lowland_Lowland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Daca,Crbi,yes,Lowland,Lowland,Lowland_Lowland,Current,-0.866103782,-0.58688305,0.877921373,20,0.772910857,0.509885276,NA,1.308731573,11,1.631716238,NA,NA,NA,-1.51014145,4.285837088,NA,22,5.201448623,0.978862021,NA,4,0.12,NA,0,20,NA,0,0.510825624,NA,6,-2.884157614,0.893370379,49,-4.448166437,3.510127264,22,3.680624596,NA,0
Solalex,1400,Daca,Daca,NA,Lowland,Lowland,Lowland_Lowland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Daca,Melu,yes,Lowland,Lowland,Lowland_Lowland,Current,-0.446386567,-0.58688305,0.877921373,16,2.982123246,0.509885276,NA,1.308731573,7,1.412293268,NA,NA,NA,-2.397181305,4.285837088,NA,17,5.201448623,0.978862021,NA,4,0.12,NA,0,20,NA,0,0.510825624,NA,4,-2.884157614,0.893370379,49,-4.448166437,2.289521407,17,4.482052806,NA,0
Solalex,1400,Daca,Plla,yes,Lowland,Lowland,Lowland_Lowland,Current,-0.090502487,-0.58688305,0.877921373,24,2.643346186,0.509885276,NA,1.308731573,14,1.13340862,NA,NA,NA,-2.389689443,4.285837088,NA,24,5.201448623,0.978862021,NA,9,0.12,NA,0,20,NA,0,0.510825624,NA,2,-2.884157614,0.893370379,49,-4.448166437,3.826116369,24,7.658294354,NA,0
Solalex,1400,Daca,Potr,yes,Lowland,Lowland,Lowland_Lowland,Current,0.529417694,-0.58688305,0.877921373,24,2.660148079,0.509885276,NA,1.308731573,15,0.745937117,NA,NA,NA,-6.018650865,4.285837088,NA,24,5.201448623,0.978862021,NA,6,0.12,NA,0,20,NA,0,0.510825624,NA,0,-2.884157614,0.893370379,49,-4.448166437,4.598038239,24,7.504110217,NA,0
Solalex,1400,Daca,Sapr,NA,Lowland,Lowland,Lowland_Lowland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Daca,none,yes,Lowland,None,None,None,-0.977693411,-0.58688305,0.877921373,21,3.510640653,0.509885276,NA,1.308731573,7,1.100879784,NA,NA,NA,-4.264200806,4.285837088,NA,21,5.201448623,0.978862021,NA,5,0.12,NA,0,20,NA,0,0.510825624,NA,10,-2.884157614,0.893370379,49,-4.448166437,4.255127806,21,9.49895508,NA,0
Anzeindaz,1900,Melu,Anal,yes,Lowland,Highland,Lowland_Highland,Novel,0.981285475,-0.299485404,1.017054928,27,1.070861715,0.595222529,NA,0.875209357,20,0.810160374,NA,NA,NA,0.483955286,1.991698509,NA,34,5.746353447,1.030835173,NA,17,0.041484185,NA,20,0.730887509,NA,16,20.72810072,NA,5,-2.617288451,0.571528906,40,-3.876173353,2.79890879,34,3.344832576,NA,0
Anzeindaz,1900,Melu,Armo,NA,Lowland,Highland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Melu,Asal,NA,Lowland,Highland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Melu,Plal,yes,Lowland,Highland,Lowland_Highland,Novel,1.181397238,-0.261631857,1.017054928,27,1.316185244,0.221581736,NA,0.875209357,20,1.236906811,NA,NA,NA,-0.167565503,1.991698509,NA,31,5.673419798,1.030835173,NA,16,0.041484185,NA,20,0.730887509,NA,16,18.92324244,NA,2,-2.617288451,0.571528906,40,-3.876173353,3.2325954,31,5.3993787,NA,0
Anzeindaz,1900,Melu,Poal,NA,Lowland,Highland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Melu,Seca,yes,Lowland,Highland,Lowland_Highland,Novel,18.58664656,7.092845007,1.017054928,17,1.594930847,0.301054937,NA,0.875209357,13,1.166279347,NA,NA,NA,0.523492624,1.991698509,NA,25,6.474929298,1.030835173,NA,12,0.041484185,NA,20,0.730887509,NA,16,38.17211089,NA,6,-2.617288451,0.571528906,40,-3.876173353,3.437309229,25,7.089251325,NA,0
Anzeindaz,1900,Melu,Trba,yes,Lowland,Highland,Lowland_Highland,Novel,2.297788248,-0.831941637,1.017054928,18,1.69647709,0.40343765,NA,0.875209357,16,0.567065636,NA,NA,NA,-0.523161371,1.991698509,NA,27,5.512222181,1.030835173,NA,13,0.041484185,NA,20,0.730887509,NA,16,39.24808875,NA,2,-2.617288451,0.571528906,40,-3.876173353,3.39785848,27,4.916368054,NA,0
Anzeindaz,1900,Melu,Brer,yes,Lowland,Lowland,Lowland_Lowland,Current,0.437674631,-0.699641405,1.017054928,24,0.859372675,-0.28169135,NA,0.875209357,14,0.697609085,NA,NA,NA,-1.502903969,1.991698509,NA,25,6.245447368,1.030835173,NA,13,0.041484185,NA,20,0.730887509,NA,16,21.99951152,NA,2,-2.617288451,0.571528906,40,-3.876173353,1.899564594,25,5.094309952,NA,0
Anzeindaz,1900,Melu,Crbi,NA,Lowland,Lowland,Lowland_Lowland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Melu,Daca,NA,Lowland,Lowland,Lowland_Lowland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Melu,Melu,yes,Lowland,Lowland,Lowland_Lowland,Current,0.793988678,-0.619761279,1.017054928,27,0.110672434,0.092667532,NA,0.875209357,20,0.986480287,NA,NA,NA,1.451018724,1.991698509,NA,31,5.752745832,1.030835173,NA,17,0.041484185,NA,20,0.730887509,NA,16,20.2362869,NA,2,-2.617288451,0.571528906,40,-3.876173353,1.198505586,31,2.851428869,NA,0
Anzeindaz,1900,Melu,Plla,NA,Lowland,Lowland,Lowland_Lowland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Melu,Potr,yes,Lowland,Lowland,Lowland_Lowland,Current,-0.924835507,-0.56103966,1.017054928,25,1.220980448,0.116229772,NA,0.875209357,8,0.707843593,NA,NA,NA,-2.676701254,1.991698509,NA,25,6.14949821,1.030835173,NA,5,0.041484185,NA,20,0.730887509,NA,16,19.77617632,NA,8,-2.617288451,0.571528906,40,-3.876173353,2.585914506,25,3.781129896,NA,0
Anzeindaz,1900,Melu,Sapr,yes,Lowland,Lowland,Lowland_Lowland,Current,0.545886886,-0.553139144,1.017054928,26,2.257966294,0.698472694,NA,0.875209357,14,0.486257598,NA,NA,NA,-0.673508643,1.991698509,NA,26,5.708689569,1.030835173,NA,14,0.041484185,NA,20,0.730887509,NA,16,18.95517269,NA,3,-2.617288451,0.571528906,40,-3.876173353,3.571608287,26,4.695913795,NA,0
Anzeindaz,1900,Melu,none,yes,Lowland,None,None,None,-0.410698425,-0.283728993,1.017054928,27,2.981557737,0.402614123,NA,0.875209357,10,0.395037771,NA,NA,NA,-2.172172448,1.991698509,NA,28,5.850188818,1.030835173,NA,11,0.041484185,NA,20,0.730887509,NA,16,38.71290643,NA,9,-2.617288451,0.571528906,40,-3.876173353,4.380457905,28,6.971534878,NA,0
Les Posses,890,Melu,Anal,yes,Lowland,Highland,Lowland_Highland,Novel,0.518799015,-0.655532882,1.017054928,24,1.058637116,0.07984096,NA,0.875209357,15,0.679834468,NA,NA,NA,3.381362961,4.275190136,NA,26,5.792537859,1.030835173,NA,16,0.041484185,NA,20,0.730887509,NA,6,2.498005455,NA,3,-2.617288451,0.571528906,40,-3.876173353,2.17514369,26,4.820867613,NA,0
Les Posses,890,Melu,Armo,NA,Lowland,Highland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Les Posses,890,Melu,Asal,NA,Lowland,Highland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Les Posses,890,Melu,Plal,yes,Lowland,Highland,Lowland_Highland,Novel,-4.634664661,-4.95413726,1.017054928,24,4.586947359,2.295346791,NA,0.875209357,9,0.548618393,NA,NA,NA,2.729842171,4.275190136,NA,24,6.838619808,1.030835173,NA,13,0.041484185,NA,20,0.730887509,NA,6,0.693147181,NA,9,-2.617288451,0.571528906,40,-3.876173353,2.35671526,24,3.592793818,NA,0
Les Posses,890,Melu,Poal,NA,Lowland,Highland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Les Posses,890,Melu,Seca,yes,Lowland,Highland,Lowland_Highland,Novel,-2.581964881,-0.919551789,1.017054928,18,-1.600008534,-0.131898691,NA,0.875209357,6,1.451201488,NA,NA,NA,3.420900298,4.275190136,NA,21,5.95872853,1.030835173,NA,7,0.041484185,NA,20,0.730887509,NA,6,19.94201556,NA,10,-2.617288451,0.571528906,40,-3.980604025,0.115976961,21,0.947152151,NA,0
Les Posses,890,Melu,Trba,no,Lowland,Highland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Les Posses,890,Melu,Brer,yes,Lowland,Lowland,Lowland_Lowland,Current,-1.430587873,-1.18011297,1.017054928,26,1.978836073,0.56242527,NA,0.875209357,9,0.340438135,NA,NA,NA,1.394503705,4.275190136,NA,26,5.727790993,1.030835173,NA,14,0.041484185,NA,20,0.730887509,NA,6,3.769416202,NA,9,-2.617288451,0.571528906,40,-3.876173353,1.604662358,26,3.417625238,NA,0
Les Posses,890,Melu,Crbi,NA,Lowland,Lowland,Lowland_Lowland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Les Posses,890,Melu,Daca,NA,Lowland,Lowland,Lowland_Lowland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Les Posses,890,Melu,Melu,yes,Lowland,Lowland,Lowland_Lowland,Current,-1.181079521,-1.420510321,1.017054928,28,0.413148389,-0.085728395,NA,0.875209357,13,0.631356325,NA,NA,NA,4.348426398,4.275190136,NA,30,5.764220227,1.030835173,NA,17,0.041484185,NA,20,0.730887509,NA,6,2.006191652,NA,7,-2.617288451,0.571528906,40,-3.876173353,1.468583774,30,3.602893682,NA,0
Les Posses,890,Melu,Plla,NA,Lowland,Lowland,Lowland_Lowland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Les Posses,890,Melu,Potr,yes,Lowland,Lowland,Lowland_Lowland,Current,0.539339706,-0.353831733,1.017054928,18,1.154744666,-0.023868019,NA,0.875209357,11,1.033508733,NA,NA,NA,0.220706421,4.275190136,NA,22,6.049227072,1.030835173,NA,11,0.041484185,NA,20,0.730887509,NA,6,1.546081029,NA,12,-2.617288451,0.571528906,40,-3.876173353,2.77644814,22,5.867863502,NA,0
Les Posses,890,Melu,Sapr,yes,Lowland,Lowland,Lowland_Lowland,Current,0.08614415,-1.170262283,1.017054928,24,1.306133036,0.005638017,NA,0.875209357,13,0.627158298,NA,NA,NA,2.223899031,4.275190136,NA,26,6.275618774,1.030835173,NA,14,0.041484185,NA,20,0.730887509,NA,6,0.72507742,NA,5,-2.617288451,0.571528906,40,-3.876173353,2.05628166,26,5.704550407,NA,0
Les Posses,890,Melu,none,yes,Lowland,None,None,None,-0.181032959,-2.018124765,1.017054928,26,2.191125157,0.083428209,NA,0.875209357,12,0.79826623,NA,NA,NA,0.725235226,4.275190136,NA,28,6.543483038,1.030835173,NA,17,0.041484185,NA,20,0.730887509,NA,6,20.48281123,NA,7,-2.617288451,0.571528906,40,-3.876173353,3.317096674,28,12.81555494,NA,0
Solalex,1400,Melu,Anal,yes,Lowland,Highland,Lowland_Highland,Novel,1.95414159,-1.059704665,1.017054928,26,1.332114661,0.046338929,NA,0.875209357,20,0.61938903,NA,NA,NA,0.376624924,2.094247028,NA,31,5.893686296,1.030835173,NA,20,0.041484185,NA,20,0.730887509,NA,18,1.059865232,NA,3,-2.617288451,0.571528906,40,-3.876173353,2.692462678,31,5.752107531,NA,0
Solalex,1400,Melu,Armo,NA,Lowland,Highland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Melu,Asal,NA,Lowland,Highland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Melu,Plal,yes,Lowland,Highland,Lowland_Highland,Novel,2.20772281,-0.981283139,1.017054928,26,2.218154984,0.176154935,NA,0.875209357,18,0.807555442,NA,NA,NA,-0.274895866,2.094247028,NA,28,5.923328048,1.030835173,NA,18,0.041484185,NA,20,0.730887509,NA,18,-0.744993043,NA,0,-2.617288451,0.571528906,40,-3.876173353,3.698235549,28,5.604005006,NA,0
Solalex,1400,Melu,Poal,NA,Lowland,Highland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Melu,Seca,no,Lowland,Highland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Melu,Trba,yes,Lowland,Highland,Lowland_Highland,Novel,4.573913015,-1.955558345,1.017054928,18,1.734900044,0.036049825,NA,0.875209357,14,0.86897551,NA,NA,NA,-0.630491733,2.094247028,NA,25,6.247267792,1.030835173,NA,11,0.041484185,NA,20,0.730887509,NA,18,19.57985354,NA,2,-2.617288451,0.571528906,40,-3.876173353,3.272227,25,9.993025872,NA,0
Solalex,1400,Melu,Brer,yes,Lowland,Lowland,Lowland_Lowland,Current,4.254730327,-1.730613883,1.017054928,18,2.800796736,-0.28269679,NA,0.875209357,11,1.29284678,NA,NA,NA,-1.610234332,2.094247028,NA,20,5.633961074,1.030835173,NA,11,0.041484185,NA,20,0.730887509,NA,18,2.331275978,NA,9,-2.617288451,0.571528906,40,-3.876173353,3.746731672,20,8.916667208,NA,0
Solalex,1400,Melu,Crbi,NA,Lowland,Lowland,Lowland_Lowland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Melu,Daca,NA,Lowland,Lowland,Lowland_Lowland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Melu,Melu,yes,Lowland,Lowland,Lowland_Lowland,Current,-0.993145473,-0.736095717,1.017054928,25,-0.740133493,-0.228107264,NA,0.875209357,12,0.587421648,NA,NA,NA,1.343688361,2.094247028,NA,25,5.866706351,1.030835173,NA,9,0.041484185,NA,20,0.730887509,NA,18,0.568051429,NA,6,-2.617288451,0.571528906,40,-3.876173353,0.579844095,25,1.694359135,NA,0
Solalex,1400,Melu,Plla,NA,Lowland,Lowland,Lowland_Lowland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Solalex,1400,Melu,Potr,yes,Lowland,Lowland,Lowland_Lowland,Current,15.30235247,5.426609544,1.017054928,17,2.684149522,0.541837512,NA,0.875209357,15,0.368719312,NA,NA,NA,-2.784031617,2.094247028,NA,25,6.528962978,1.030835173,NA,13,0.041484185,NA,20,0.730887509,NA,18,0.107940805,NA,4,-2.617288451,0.571528906,40,-3.876173353,3.85253284,25,6.633323911,NA,0
Solalex,1400,Melu,Sapr,yes,Lowland,Lowland,Lowland_Lowland,Current,-0.321020262,-0.083405217,1.017054928,21,1.809892884,0.062370252,NA,0.875209357,9,0.732439925,NA,NA,NA,-0.780839006,2.094247028,NA,21,6.273452,1.030835173,NA,9,0.041484185,NA,20,0.730887509,NA,18,-0.713062803,NA,8,-2.617288451,0.571528906,40,-3.876173353,3.01980567,21,3.907065835,NA,0
Solalex,1400,Melu,none,yes,Lowland,None,None,None,3.997821672,-1.253497062,1.017054928,27,2.487261699,-0.279125055,NA,0.875209357,20,1.164267082,NA,NA,NA,-2.279502811,2.094247028,NA,33,5.803570459,1.030835173,NA,17,0.041484185,NA,20,0.730887509,NA,18,19.04467098,NA,4,-2.617288451,0.571528906,40,-3.876173353,4.266119308,33,13.99436589,NA,0
Anzeindaz,1900,Plal,Anal,NA,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Plal,Armo,NA,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Plal,Asal,yes,Highland,Highland,Highland_Highland,Current,11.97708873,2.235293148,0.510239534,18,0.213349073,0.508822739,NA,0.714583303,18,0.679083043,NA,NA,NA,0.687516787,2.145314096,NA,27,4.456100524,1.254655602,NA,6,0.024492234,NA,20,0.594707108,NA,16,3.33220451,NA,0,-3.501290859,0.437417482,20,-4.135166557,0.149319405,27,0.951628896,NA,0
Anzeindaz,1900,Plal,Plal,yes,Highland,Highland,Highland_Highland,Current,11.14106678,2.235293148,0.510239534,27,-0.568190021,0.207442514,NA,0.714583303,27,0.635394957,NA,NA,NA,0.651738864,2.145314096,NA,36,4.65606439,1.052546433,NA,9,0.024492234,NA,20,0.594707108,NA,16,3.33220451,NA,0,-3.501290859,0.437417482,20,-4.135166557,0.116872977,36,1.114190226,NA,0
Anzeindaz,1900,Plal,Poal,yes,Highland,Highland,Highland_Highland,Current,11.52727264,2.235293148,0.510239534,27,1.196624483,0.430691583,NA,0.714583303,27,0.556968646,NA,NA,NA,-1.099766846,2.145314096,NA,36,4.12216944,1.357125351,NA,19,0.024492234,NA,20,0.594707108,NA,16,3.33220451,NA,0,-3.501290859,0.437417482,20,-4.135166557,2.599324911,36,2.239329589,NA,0
Anzeindaz,1900,Plal,Seca,NA,Highland,Highland,Highland_Highland,Current,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Plal,Trba,yes,Highland,Highland,Highland_Highland,Current,10.70473803,2.235293148,0.510239534,18,1.756252645,0.488384117,NA,0.714583303,18,0.600134356,NA,NA,NA,0.398608417,2.145314096,NA,27,4.16759469,0.749167875,NA,8,0.024492234,NA,20,0.594707108,NA,16,3.33220451,NA,0,-3.501290859,0.437417482,20,-4.135166557,2.880321422,27,1.890965224,NA,0
Anzeindaz,1900,Plal,Brer,yes,Highland,Lowland,Lowland_Highland,Novel,11.60629741,2.235293148,0.510239534,27,0.854442746,0.255866118,NA,0.714583303,27,0.494665198,NA,NA,NA,-0.257571378,2.145314096,NA,36,4.446862105,1.250914254,NA,22,0.024492234,NA,20,0.594707108,NA,16,3.33220451,NA,0,-3.501290859,0.437417482,20,-4.135166557,2.017139539,36,2.082674333,NA,0
Anzeindaz,1900,Plal,Crbi,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Plal,Daca,NA,Highland,Lowland,Lowland_Highland,Novel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Anzeindaz,1900,Plal,Melu,yes,Highland,Lowland,Lowland_Highland,Novel,12.20257591,2.235293148,0.510239534,27,0.821567195,0.518570731,NA,0.714583303,27,0.81621415,NA,NA,NA,0.899120245,2.145314096,NA,36,4.708058205,1.050323112,NA,17,0.024492234,NA,20,0.594707108,NA,16,3.33220451,NA,0,-3.501290859,0.437417482,20,-4.135166557,2.593022648,36,2.073513494,NA,0
